id_contrat,id_producteur,date_debut,date_fin,type,remuneration
2723,9,2010-1-5,2017-1-16,CDD,75000
2724,120,2011-8-23,2017-10-2,CDD,75000
2725,173,2010-1-18,2015-1-25,CDD,75000
2726,185,2010-2-8,2017-7-4,CDD,75000
2727,72,2010-2-23,2024-6-26,CDD,75000
2728,143,2010-9-20,2019-5-11,CDD,75000
2729,30,2011-7-4,2022-9-12,CDD,75000
2730,142,2011-12-4,2013-4-12,CDD,75000
2731,159,2010-5-24,2020-4-27,CDD,75000
2732,193,2011-5-15,2018-4-18,CDD,75000
2733,170,2010-12-24,2021-1-25,CDD,75000
2734,158,2010-2-6,2020-11-9,CDD,75000
2735,186,2010-5-19,2020-2-2,CDD,75000
2736,36,2010-5-9,2012-11-18,CDD,75000
2737,177,2011-10-27,2025-5-19,CDD,75000
2738,177,2011-5-26,2016-4-1,CDD,75000
2739,161,2011-10-17,2020-9-20,CDD,75000
2740,71,2010-8-14,2024-1-14,CDD,75000
2741,187,2010-7-18,2019-7-9,CDD,75000
2742,24,2010-9-13,2025-7-17,CDD,75000
2743,7,2010-2-18,2015-9-26,CDD,75000
2744,68,2011-5-23,2023-7-5,CDD,75000
2745,106,2010-9-11,2021-11-20,CDD,75000
2746,137,2010-6-10,2020-3-17,CDD,75000
2747,9,2010-5-1,2024-4-22,CDD,75000
2748,169,2011-4-20,2021-7-3,CDD,75000
2749,14,2011-1-7,2023-7-15,CDD,75000
2750,112,2010-6-7,2016-1-24,CDD,75000
2751,176,2011-3-7,2012-3-23,CDD,75000
2752,47,2011-11-27,2017-9-28,CDD,75000
2753,55,2010-6-6,2014-3-15,CDD,75000
2754,101,2011-1-5,2024-8-8,CDD,75000
2755,107,2011-1-18,2016-8-7,CDD,75000
2756,187,2011-4-25,2020-2-8,CDD,75000
2757,40,2010-5-4,2025-10-16,CDD,75000
2758,151,2010-1-25,2025-11-22,CDD,75000
2759,154,2011-8-24,2021-12-3,CDD,75000
2760,197,2010-12-7,2019-1-17,CDD,75000
2761,67,2011-6-28,2012-12-27,CDD,75000
2762,133,2010-6-18,2025-4-2,CDD,75000
2763,40,2011-8-14,2022-4-28,CDD,75000
2764,173,2011-11-11,2025-2-4,CDD,75000
2765,120,2011-2-18,2019-6-7,CDD,75000
2766,169,2011-11-13,2019-9-15,CDD,75000
2767,1,2011-5-18,2024-5-19,CDD,75000
2768,10,2011-1-10,2020-9-13,CDD,75000
2769,38,2010-2-24,2025-8-23,CDD,75000
2770,95,2010-9-15,2025-3-21,CDD,75000
2771,133,2010-3-24,2014-11-5,CDD,75000
2772,135,2011-4-1,2016-12-12,CDD,75000
2773,111,2011-4-14,2024-3-17,CDD,75000
2774,131,2011-9-6,2021-9-25,CDD,75000
2775,193,2010-6-13,2023-1-27,CDD,75000
2776,48,2010-9-8,2020-1-19,CDD,75000
2777,150,2010-5-6,2020-4-11,CDD,75000
2778,193,2010-8-22,2019-3-6,CDD,75000
2779,89,2011-3-4,2020-9-8,CDD,75000
2780,99,2010-4-25,2012-12-22,CDD,75000
2781,22,2011-6-12,2016-10-17,CDD,75000
2782,95,2010-8-1,2023-9-8,CDD,75000
2783,191,2011-5-2,2015-12-3,CDD,75000
2784,35,2010-3-5,2024-1-16,CDD,75000
2785,57,2011-1-27,2023-3-28,CDD,75000
2786,135,2010-7-1,2021-1-27,CDD,75000
2787,14,2011-3-7,2025-2-22,CDD,75000
2788,148,2011-10-13,2025-9-4,CDD,75000
2789,114,2010-5-14,2022-12-11,CDD,75000
2790,106,2011-1-15,2022-6-23,CDD,75000
2791,19,2011-2-10,2020-10-21,CDD,75000
2792,93,2011-2-27,2024-12-22,CDD,75000
2793,135,2011-5-26,2014-2-21,CDD,75000
2794,57,2010-8-4,2012-4-17,CDD,75000
2795,86,2011-10-25,2012-5-27,CDD,75000
2796,72,2011-3-4,2012-6-28,CDD,75000
2797,120,2011-3-5,2014-10-6,CDD,75000
2798,195,2011-2-18,2018-12-24,CDD,75000
2799,156,2010-4-14,2025-4-8,CDD,75000
2800,150,2011-4-28,2024-6-13,CDD,75000
2801,58,2011-9-13,2017-7-21,CDD,75000
2802,148,2011-3-10,2025-11-12,CDD,75000
2803,186,2010-10-11,2017-3-14,CDD,75000
2804,170,2010-6-10,2016-6-28,CDD,75000
2805,68,2011-8-6,2017-5-18,CDD,75000
2806,117,2011-2-5,2025-2-17,CDD,75000
2807,6,2011-1-17,2017-2-16,CDD,75000
2808,45,2010-9-24,2013-8-17,CDD,75000
2809,54,2011-8-28,2020-1-2,CDD,75000
2810,12,2011-6-1,2016-3-23,CDD,75000
2811,126,2010-4-16,2016-3-14,CDD,75000
2812,69,2010-6-25,2018-10-6,CDD,75000
2813,165,2010-9-3,2025-3-3,CDD,75000
2814,1,2011-7-1,2024-2-5,CDD,75000
2815,141,2010-4-28,2014-7-23,CDD,75000
2816,42,2010-5-21,2020-5-25,CDD,75000
2817,154,2011-11-11,2015-2-3,CDD,75000
2818,110,2010-2-23,2012-12-14,CDD,75000
2819,82,2011-6-28,2016-1-9,CDD,75000
2820,15,2011-4-10,2017-8-15,CDD,75000
2821,138,2010-1-7,2021-4-4,CDD,75000
2822,129,2010-12-1,2024-5-5,CDD,75000
2823,170,2010-9-26,2022-7-17,CDD,75000
2824,84,2011-3-8,2014-11-7,CDD,75000
2825,65,2011-4-24,2025-8-13,CDD,75000
2826,123,2011-12-15,2024-2-19,CDD,75000
2827,21,2010-2-18,2024-1-20,CDD,75000
2828,77,2011-8-27,2020-2-7,CDD,75000
2829,45,2011-11-26,2021-1-10,CDD,75000
2830,24,2010-7-27,2015-7-22,CDD,75000
2831,59,2010-5-3,2024-8-28,CDD,75000
2832,6,2011-11-3,2018-3-19,CDD,75000
2833,185,2011-11-18,2024-4-14,CDD,75000
2834,124,2011-6-9,2019-2-23,CDD,75000
2835,160,2011-6-26,2017-12-9,CDD,75000
2836,180,2011-9-9,2020-9-15,CDD,75000
2837,29,2010-3-19,2012-1-19,CDD,75000
2838,150,2010-3-21,2015-5-18,CDD,75000
2839,165,2011-8-8,2021-6-4,CDD,75000
2840,133,2011-5-17,2022-1-27,CDD,75000
2841,167,2011-8-26,2018-3-9,CDD,75000
2842,174,2010-4-8,2014-11-27,CDD,75000
2843,164,2010-7-6,2025-7-19,CDD,75000
2844,69,2011-7-25,2024-1-14,CDD,75000
2845,7,2011-4-23,2019-2-1,CDD,75000
2846,139,2011-3-12,2015-12-22,CDD,75000
2847,34,2011-10-16,2013-4-12,CDD,75000
2848,83,2011-6-16,2016-10-15,CDD,75000
2849,171,2010-6-20,2012-1-27,CDD,75000
2850,181,2010-5-16,2014-3-6,CDD,75000
2851,58,2011-2-17,2016-5-23,CDD,75000
2852,23,2010-8-11,2025-10-4,CDD,75000
2853,31,2010-9-20,2025-3-17,CDD,75000
2854,192,2010-4-18,2015-2-18,CDD,75000
2855,2,2010-3-12,2019-6-17,CDD,75000
2856,37,2011-5-11,2012-4-12,CDD,75000
2857,19,2010-12-17,2023-5-26,CDD,75000
2858,138,2011-10-21,2022-10-13,CDD,75000
2859,37,2010-11-6,2018-4-10,CDD,75000
2860,128,2011-4-13,2021-4-26,CDD,75000
2861,62,2010-5-26,2015-4-27,CDD,75000
2862,77,2010-10-4,2016-8-20,CDD,75000
2863,163,2011-10-11,2022-2-5,CDD,75000
2864,167,2011-10-13,2019-11-26,CDD,75000
2865,168,2011-7-15,2017-3-22,CDD,75000
2866,199,2010-10-6,2025-12-12,CDD,75000
2867,96,2011-12-2,2024-1-1,CDD,75000
2868,23,2011-9-18,2024-1-26,CDD,75000
2869,81,2011-2-6,2020-8-26,CDD,75000
2870,157,2011-9-24,2014-1-4,CDD,75000
2871,129,2010-1-21,2024-8-13,CDD,75000
2872,9,2011-1-25,2021-2-19,CDD,75000
2873,154,2011-8-24,2025-1-24,CDD,75000
2874,47,2011-6-11,2016-3-3,CDD,75000
2875,18,2011-11-28,2012-10-7,CDD,75000
2876,80,2010-4-21,2019-2-19,CDD,75000
2877,135,2011-10-2,2013-8-28,CDD,75000
2878,86,2010-3-18,2016-4-8,CDD,75000
2879,47,2010-2-18,2017-10-3,CDD,75000
2880,36,2010-4-23,2021-3-9,CDD,75000
2881,157,2011-7-16,2021-8-8,CDD,75000
2882,1,2010-7-19,2015-11-2,CDD,75000
2883,111,2010-4-26,2022-8-15,CDD,75000
2884,98,2010-10-23,2020-12-4,CDD,75000
2885,14,2010-8-24,2015-6-14,CDD,75000
2886,116,2010-10-2,2020-11-5,CDD,75000
2887,143,2010-2-27,2024-7-9,CDD,75000
2888,183,2010-6-10,2018-11-20,CDD,75000
2889,179,2011-12-3,2024-9-2,CDD,75000
2890,116,2010-9-25,2024-4-15,CDD,75000
2891,48,2011-2-28,2024-11-3,CDD,75000
2892,137,2011-1-6,2015-11-20,CDD,75000
2893,63,2011-10-5,2012-4-13,CDD,75000
2894,69,2010-12-4,2015-1-27,CDD,75000
2895,190,2010-7-16,2022-6-15,CDD,75000
2896,162,2010-8-15,2022-12-18,CDD,75000
2897,133,2011-11-6,2014-5-8,CDD,75000
2898,193,2011-7-7,2021-5-9,CDD,75000
2899,76,2011-12-3,2016-1-27,CDD,75000
2900,135,2010-7-5,2014-12-10,CDD,75000
2901,35,2011-5-17,2020-5-17,CDD,75000
2902,52,2010-3-27,2021-7-27,CDD,75000
2903,148,2010-2-2,2025-7-4,CDD,75000
2904,86,2010-4-21,2016-5-14,CDD,75000
2905,175,2010-9-9,2012-7-24,CDD,75000
2906,80,2011-4-14,2016-6-11,CDD,75000
2907,36,2010-6-6,2020-7-24,CDD,75000
2908,44,2011-2-20,2020-12-1,CDD,75000
2909,104,2010-5-3,2022-12-24,CDD,75000
2910,186,2011-2-17,2020-8-17,CDD,75000
2911,138,2011-10-7,2016-3-5,CDD,75000
2912,113,2011-7-28,2015-12-15,CDD,75000
2913,7,2011-8-25,2017-7-10,CDD,75000
2914,176,2011-5-8,2014-2-19,CDD,75000
2915,127,2011-6-1,2012-10-9,CDD,75000
2916,180,2010-12-13,2019-4-10,CDD,75000
2917,142,2011-3-22,2020-8-14,CDD,75000
2918,74,2011-10-3,2021-1-19,CDD,75000
2919,172,2010-5-22,2020-2-18,CDD,75000
2920,12,2010-1-22,2020-7-22,CDD,75000
2921,109,2011-10-19,2023-12-16,CDD,75000
2922,27,2011-8-3,2016-10-11,CDD,75000
2923,150,2010-8-4,2024-7-15,CDD,75000
2924,17,2011-6-5,2014-2-23,CDD,75000
2925,111,2011-7-14,2023-8-19,CDD,75000
2926,27,2010-10-28,2018-10-20,CDD,75000
2927,128,2011-6-11,2021-2-25,CDD,75000
2928,3,2011-6-8,2023-7-22,CDD,75000
2929,191,2010-10-6,2021-4-8,CDD,75000
2930,140,2010-10-26,2022-6-15,CDD,75000
2931,181,2011-5-1,2022-5-1,CDD,75000
2932,52,2011-10-14,2020-2-3,CDD,75000
2933,50,2011-2-9,2017-6-15,CDD,75000
2934,164,2011-3-11,2012-10-6,CDD,75000
2935,190,2010-8-9,2023-9-10,CDD,75000
2936,148,2011-11-2,2024-8-5,CDD,75000
2937,65,2011-11-11,2024-1-12,CDD,75000
2938,112,2010-1-27,2019-10-28,CDD,75000
2939,198,2010-1-9,2012-12-24,CDD,75000
2940,191,2011-10-26,2016-12-2,CDD,75000
2941,106,2010-7-4,2013-4-14,CDD,75000
2942,69,2011-1-8,2014-7-14,CDD,75000
2943,4,2010-11-17,2022-9-18,CDD,75000
2944,73,2010-3-6,2013-10-2,CDD,75000
2945,33,2010-7-17,2014-2-2,CDD,75000
2946,135,2011-11-8,2025-8-20,CDD,75000
2947,176,2011-12-9,2023-7-19,CDD,75000
2948,102,2010-4-21,2012-12-6,CDD,75000
2949,157,2010-6-2,2021-7-11,CDD,75000
2950,69,2010-12-24,2015-10-22,CDD,75000
2951,113,2010-4-28,2014-2-9,CDD,75000
2952,174,2010-4-22,2020-5-26,CDD,75000
2953,51,2010-8-15,2023-1-12,CDD,75000
2954,27,2011-10-5,2022-12-25,CDD,75000
2955,10,2010-8-4,2024-10-5,CDD,75000
2956,158,2011-1-19,2017-1-27,CDD,75000
2957,38,2010-7-14,2024-2-14,CDD,75000
2958,156,2011-12-7,2021-10-17,CDD,75000
2959,3,2011-5-11,2015-9-17,CDD,75000
2960,166,2011-2-4,2020-5-5,CDD,75000
2961,176,2010-12-26,2019-7-13,CDD,75000
2962,172,2011-7-18,2019-10-15,CDD,75000
2963,72,2010-2-25,2019-11-8,CDD,75000
2964,40,2010-6-19,2025-4-25,CDD,75000
2965,168,2011-9-17,2023-2-12,CDD,75000
2966,65,2010-6-20,2024-11-6,CDD,75000
2967,117,2011-8-7,2024-1-9,CDD,75000
2968,196,2011-10-25,2019-1-8,CDD,75000
2969,23,2010-2-11,2017-6-13,CDD,75000
2970,148,2011-2-5,2023-4-9,CDD,75000
2971,196,2011-12-2,2023-11-21,CDD,75000
2972,6,2011-7-20,2023-9-5,CDD,75000
2973,121,2010-1-10,2017-3-25,CDD,75000
2974,189,2011-6-17,2014-3-24,CDD,75000
2975,99,2010-7-3,2012-6-14,CDD,75000
2976,81,2011-5-19,2012-4-1,CDD,75000
2977,93,2010-2-7,2014-1-1,CDD,75000
2978,119,2010-12-14,2023-9-11,CDD,75000
2979,78,2010-3-24,2021-2-21,CDD,75000
2980,161,2011-1-11,2017-9-4,CDD,75000
2981,99,2011-6-17,2017-1-22,CDD,75000
2982,123,2011-4-22,2013-2-19,CDD,75000
2983,60,2010-7-20,2019-5-2,CDD,75000
2984,154,2011-6-27,2025-7-4,CDD,75000
2985,177,2010-10-9,2025-9-10,CDD,75000
2986,40,2010-4-6,2023-11-4,CDD,75000
2987,127,2011-9-25,2019-12-25,CDD,75000
2988,178,2010-12-15,2013-5-7,CDD,75000
2989,33,2011-6-25,2019-5-6,CDD,75000
2990,196,2011-4-7,2019-10-14,CDD,75000
2991,67,2011-3-22,2025-10-12,CDD,75000
2992,199,2010-9-15,2025-4-14,CDD,75000
2993,85,2011-7-20,2013-11-14,CDD,75000
2994,163,2010-9-2,2019-11-24,CDD,75000
2995,182,2011-6-18,2017-10-25,CDD,75000
2996,187,2010-4-7,2020-1-28,CDD,75000
2997,155,2011-8-17,2016-2-10,CDD,75000
2998,70,2011-9-4,2020-10-7,CDD,75000
2999,18,2011-4-23,2025-9-28,CDD,75000
3000,97,2011-9-15,2024-3-16,CDD,75000
3001,51,2010-5-24,,CDI,2200
3002,51,2010-10-11,,CDI,2200
3003,6,2011-3-15,,CDI,2200
3004,103,2010-10-25,,CDI,2200
3005,161,2011-8-2,,CDI,2200
3006,188,2010-4-10,,CDI,2200
3007,169,2011-3-10,,CDI,2200
3008,5,2011-8-2,,CDI,2200
3009,45,2010-2-24,,CDI,2200
3010,141,2010-2-20,,CDI,2200
3011,34,2011-12-26,,CDI,2200
3012,55,2010-4-1,,CDI,2200
3013,189,2011-9-9,,CDI,2200
3014,41,2011-8-19,,CDI,2200
3015,126,2011-11-2,,CDI,2200
3016,124,2010-11-25,,CDI,2200
3017,102,2011-6-5,,CDI,2200
3018,75,2010-2-12,,CDI,2200
3019,195,2011-8-2,,CDI,2200
3020,187,2010-11-2,,CDI,2200
3021,131,2010-5-5,,CDI,2200
3022,5,2011-8-9,,CDI,2200
3023,151,2010-2-28,,CDI,2200
3024,110,2011-3-1,,CDI,2200
3025,154,2010-9-26,,CDI,2200
3026,40,2010-5-22,,CDI,2200
3027,136,2011-12-23,,CDI,2200
3028,153,2010-6-1,,CDI,2200
3029,65,2010-1-27,,CDI,2200
3030,154,2011-1-18,,CDI,2200
3031,98,2011-6-27,,CDI,2200
3032,65,2010-12-20,,CDI,2200
3033,67,2010-5-26,,CDI,2200
3034,92,2011-2-14,,CDI,2200
3035,143,2010-11-14,,CDI,2200
3036,12,2011-3-22,,CDI,2200
3037,185,2011-3-11,,CDI,2200
3038,133,2011-1-21,,CDI,2200
3039,184,2011-12-12,,CDI,2200
3040,21,2011-12-8,,CDI,2200
3041,113,2010-9-9,,CDI,2200
3042,9,2010-4-27,,CDI,2200
3043,194,2010-1-27,,CDI,2200
3044,45,2010-2-22,,CDI,2200
3045,24,2011-3-24,,CDI,2200
3046,137,2010-8-26,,CDI,2200
3047,179,2011-8-18,,CDI,2200
3048,127,2011-1-20,,CDI,2200
3049,32,2010-1-23,,CDI,2200
3050,63,2011-2-6,,CDI,2200
3051,50,2010-10-5,,CDI,2200
3052,66,2011-4-25,,CDI,2200
3053,167,2010-8-10,,CDI,2200
3054,112,2011-10-4,,CDI,2200
3055,29,2011-7-17,,CDI,2200
3056,64,2011-12-6,,CDI,2200
3057,57,2010-2-1,,CDI,2200
3058,22,2010-1-26,,CDI,2200
3059,142,2011-10-6,,CDI,2200
3060,36,2011-1-18,,CDI,2200
3061,81,2011-8-12,,CDI,2200
3062,45,2011-9-18,,CDI,2200
3063,41,2011-4-17,,CDI,2200
3064,87,2010-5-5,,CDI,2200
3065,111,2010-2-7,,CDI,2200
3066,114,2011-10-26,,CDI,2200
3067,127,2010-6-6,,CDI,2200
3068,178,2010-6-4,,CDI,2200
3069,81,2010-5-9,,CDI,2200
3070,28,2010-11-23,,CDI,2200
3071,92,2011-7-13,,CDI,2200
3072,14,2011-9-17,,CDI,2200
3073,10,2011-2-6,,CDI,2200
3074,11,2010-7-25,,CDI,2200
3075,119,2010-7-15,,CDI,2200
3076,129,2010-6-4,,CDI,2200
3077,135,2010-8-20,,CDI,2200
3078,49,2010-2-1,,CDI,2200
3079,87,2010-11-11,,CDI,2200
3080,137,2010-9-2,,CDI,2200
3081,157,2010-9-8,,CDI,2200
3082,62,2011-12-26,,CDI,2200
3083,60,2010-9-13,,CDI,2200
3084,27,2011-1-15,,CDI,2200
3085,45,2010-5-28,,CDI,2200
3086,82,2010-2-26,,CDI,2200
3087,132,2010-3-19,,CDI,2200
3088,165,2011-8-15,,CDI,2200
3089,146,2011-8-18,,CDI,2200
3090,198,2011-1-5,,CDI,2200
3091,58,2011-8-15,,CDI,2200
3092,8,2010-3-12,,CDI,2200
3093,185,2010-4-4,,CDI,2200
3094,79,2010-12-23,,CDI,2200
3095,153,2010-9-17,,CDI,2200
3096,28,2011-1-27,,CDI,2200
3097,22,2011-7-15,,CDI,2200
3098,1,2011-12-18,,CDI,2200
3099,174,2011-9-6,,CDI,2200
3100,79,2010-1-14,,CDI,2200
3101,176,2010-5-8,,CDI,2200
3102,111,2011-7-23,,CDI,2200
3103,190,2011-8-14,,CDI,2200
3104,93,2010-4-23,,CDI,2200
3105,61,2010-2-1,,CDI,2200
3106,153,2010-7-18,,CDI,2200
3107,47,2011-8-10,,CDI,2200
3108,187,2010-4-4,,CDI,2200
3109,62,2010-12-21,,CDI,2200
3110,87,2011-2-18,,CDI,2200
3111,83,2010-5-2,,CDI,2200
3112,117,2011-6-1,,CDI,2200
3113,195,2010-5-19,,CDI,2200
3114,30,2010-4-6,,CDI,2200
3115,32,2010-8-1,,CDI,2200
3116,125,2011-9-2,,CDI,2200
3117,38,2010-7-19,,CDI,2200
3118,83,2011-3-15,,CDI,2200
3119,134,2010-12-15,,CDI,2200
3120,161,2011-8-21,,CDI,2200
3121,149,2010-12-18,,CDI,2200
3122,23,2010-11-23,,CDI,2200
3123,140,2010-7-22,,CDI,2200
3124,183,2010-1-10,,CDI,2200
3125,126,2010-2-11,,CDI,2200
3126,153,2011-1-5,,CDI,2200
3127,120,2010-4-8,,CDI,2200
3128,190,2011-11-14,,CDI,2200
3129,193,2011-10-19,,CDI,2200
3130,9,2011-2-11,,CDI,2200
3131,196,2011-3-4,,CDI,2200
3132,51,2011-5-7,,CDI,2200
3133,83,2011-3-2,,CDI,2200
3134,180,2011-8-8,,CDI,2200
3135,133,2010-9-25,,CDI,2200
3136,166,2010-3-21,,CDI,2200
3137,135,2011-9-10,,CDI,2200
3138,66,2010-11-12,,CDI,2200
3139,124,2011-10-9,,CDI,2200
3140,8,2010-3-28,,CDI,2200
3141,92,2011-11-18,,CDI,2200
3142,106,2010-8-15,,CDI,2200
3143,36,2011-6-17,,CDI,2200
3144,159,2011-3-28,,CDI,2200
3145,196,2010-4-28,,CDI,2200
3146,194,2011-1-25,,CDI,2200
3147,27,2011-12-21,,CDI,2200
3148,196,2011-8-17,,CDI,2200
3149,5,2011-7-3,,CDI,2200
3150,43,2011-10-18,,CDI,2200
3151,60,2011-12-17,,CDI,2200
3152,152,2010-4-24,,CDI,2200
3153,88,2010-5-10,,CDI,2200
3154,49,2010-8-4,,CDI,2200
3155,128,2011-1-24,,CDI,2200
3156,62,2010-8-19,,CDI,2200
3157,34,2011-11-28,,CDI,2200
3158,179,2011-12-7,,CDI,2200
3159,34,2011-3-6,,CDI,2200
3160,93,2010-2-18,,CDI,2200
3161,146,2011-2-15,,CDI,2200
3162,23,2010-10-19,,CDI,2200
3163,40,2011-8-2,,CDI,2200
3164,198,2011-10-21,,CDI,2200
3165,69,2010-11-4,,CDI,2200
3166,3,2010-1-18,,CDI,2200
3167,99,2011-3-8,,CDI,2200
3168,170,2010-5-22,,CDI,2200
3169,56,2011-12-2,,CDI,2200
3170,43,2011-12-23,,CDI,2200
3171,112,2011-9-7,,CDI,2200
3172,132,2011-3-9,,CDI,2200
3173,48,2011-11-22,,CDI,2200
3174,118,2011-12-28,,CDI,2200
3175,141,2011-5-2,,CDI,2200
3176,141,2010-1-22,,CDI,2200
3177,96,2011-7-20,,CDI,2200
3178,155,2010-10-1,,CDI,2200
3179,149,2011-12-11,,CDI,2200
3180,128,2011-1-22,,CDI,2200
3181,187,2011-6-7,,CDI,2200
3182,133,2010-11-1,,CDI,2200
3183,99,2011-5-20,,CDI,2200
3184,8,2011-3-19,,CDI,2200
3185,133,2011-8-8,,CDI,2200
3186,88,2011-1-3,,CDI,2200
3187,88,2010-7-21,,CDI,2200
3188,1,2010-10-9,,CDI,2200
3189,177,2011-12-19,,CDI,2200
3190,77,2011-10-12,,CDI,2200
3191,181,2010-9-6,,CDI,2200
3192,6,2011-9-14,,CDI,2200
3193,190,2011-7-12,,CDI,2200
3194,54,2010-10-22,,CDI,2200
3195,132,2010-3-19,,CDI,2200
3196,7,2010-9-6,,CDI,2200
3197,91,2011-12-19,,CDI,2200
3198,156,2010-5-23,,CDI,2200
3199,41,2010-2-11,,CDI,2200
3200,11,2011-5-12,,CDI,2200
3201,178,2011-3-2,,CDI,2200
3202,143,2010-9-20,,CDI,2200
3203,94,2010-11-16,,CDI,2200
3204,133,2010-8-11,,CDI,2200
3205,194,2010-5-9,,CDI,2200
3206,29,2010-9-6,,CDI,2200
3207,183,2010-3-5,,CDI,2200
3208,49,2010-2-25,,CDI,2200
3209,12,2011-10-20,,CDI,2200
3210,190,2011-2-22,,CDI,2200
3211,22,2011-6-26,,CDI,2200
3212,86,2011-10-23,,CDI,2200
3213,26,2011-12-13,,CDI,2200
3214,187,2011-2-4,,CDI,2200
3215,27,2010-7-25,,CDI,2200
3216,94,2010-7-18,,CDI,2200
3217,161,2010-11-4,,CDI,2200
3218,172,2010-6-1,,CDI,2200
3219,160,2011-3-8,,CDI,2200
3220,152,2010-12-27,,CDI,2200
3221,107,2010-8-4,,CDI,2200
3222,9,2011-12-6,,CDI,2200
3223,44,2011-12-23,,CDI,2200
3224,13,2011-2-25,,CDI,2200
3225,60,2010-8-23,,CDI,2200
3226,50,2011-2-6,,CDI,2200
3227,25,2011-6-1,,CDI,2200
3228,134,2011-8-9,,CDI,2200
3229,64,2011-9-14,,CDI,2200
3230,115,2011-3-7,,CDI,2200
3231,116,2011-10-13,,CDI,2200
3232,52,2010-3-15,,CDI,2200
3233,199,2010-3-13,,CDI,2200
3234,188,2010-10-8,,CDI,2200
3235,153,2010-1-6,,CDI,2200
3236,195,2011-5-4,,CDI,2200
3237,125,2011-12-7,,CDI,2200
3238,102,2011-1-24,,CDI,2200
3239,190,2010-10-2,,CDI,2200
3240,133,2011-11-20,,CDI,2200
3241,131,2010-6-7,,CDI,2200
3242,90,2011-12-9,,CDI,2200
3243,19,2011-5-7,,CDI,2200
3244,58,2010-10-20,,CDI,2200
3245,159,2011-10-4,,CDI,2200
3246,54,2010-3-23,,CDI,2200
3247,71,2010-2-8,,CDI,2200
3248,159,2011-9-28,,CDI,2200
3249,171,2010-6-27,,CDI,2200
3250,134,2011-7-25,,CDI,2200
3251,150,2011-7-22,,CDI,2200
3252,9,2010-2-21,,CDI,2200
3253,143,2010-8-9,,CDI,2200
3254,173,2010-4-4,,CDI,2200
3255,88,2010-9-25,,CDI,2200
3256,30,2010-11-12,,CDI,2200
3257,1,2011-10-23,,CDI,2200
3258,115,2011-8-23,,CDI,2200
3259,117,2010-12-22,,CDI,2200
3260,156,2010-10-4,,CDI,2200
3261,185,2010-12-1,,CDI,2200
3262,129,2010-9-18,,CDI,2200
3263,9,2011-7-6,,CDI,2200
3264,149,2011-12-24,,CDI,2200
3265,155,2011-4-9,,CDI,2200
3266,161,2010-6-25,,CDI,2200
3267,126,2010-3-8,,CDI,2200
3268,118,2010-2-24,,CDI,2200
3269,180,2010-9-17,,CDI,2200
3270,185,2010-4-26,,CDI,2200
3271,100,2010-3-28,,CDI,2200
3272,90,2010-5-8,,CDI,2200
3273,139,2010-12-5,,CDI,2200
3274,153,2010-1-5,,CDI,2200
3275,14,2010-1-13,,CDI,2200
3276,129,2011-7-17,,CDI,2200
3277,158,2011-3-21,,CDI,2200
3278,168,2010-5-7,,CDI,2200
3279,53,2010-5-22,,CDI,2200
3280,143,2010-4-17,,CDI,2200
3281,105,2010-10-22,,CDI,2200
3282,84,2010-7-15,,CDI,2200
3283,117,2011-4-17,,CDI,2200
3284,111,2011-6-8,,CDI,2200
3285,47,2010-3-23,,CDI,2200
3286,197,2011-10-1,,CDI,2200
3287,52,2010-3-20,,CDI,2200
3288,33,2011-4-11,,CDI,2200
3289,87,2010-11-7,,CDI,2200
3290,128,2010-1-28,,CDI,2200
3291,45,2011-10-11,,CDI,2200
3292,77,2011-9-16,,CDI,2200
3293,152,2010-5-1,,CDI,2200
3294,194,2010-7-17,,CDI,2200
3295,153,2011-3-9,,CDI,2200
3296,34,2011-10-15,,CDI,2200
3297,169,2010-10-8,,CDI,2200
3298,89,2010-6-21,,CDI,2200
3299,179,2011-8-9,,CDI,2200
3300,155,2011-5-6,2022-7-24,CDD,95000
3301,9,2010-11-26,2014-5-19,CDD,95000
3302,134,2011-6-20,2016-10-6,CDD,95000
3303,89,2011-11-14,2018-1-6,CDD,95000
3304,169,2011-3-25,2021-7-18,CDD,95000
3305,128,2011-12-9,2014-5-6,CDD,95000
3306,114,2011-12-23,2014-12-18,CDD,95000
3307,184,2011-9-1,2013-12-25,CDD,95000
3308,89,2011-11-7,2020-5-10,CDD,95000
3309,174,2010-5-27,2022-1-21,CDD,95000
3310,109,2010-6-13,2013-10-26,CDD,95000
3311,14,2011-6-18,2015-4-8,CDD,95000
3312,115,2010-9-4,2015-10-8,CDD,95000
3313,14,2010-7-14,2012-4-2,CDD,95000
3314,176,2011-1-11,2018-11-25,CDD,95000
3315,78,2011-5-23,2018-5-22,CDD,95000
3316,167,2010-11-3,2018-7-15,CDD,95000
3317,23,2010-5-12,2015-12-9,CDD,95000
3318,194,2010-11-26,2016-1-18,CDD,95000
3319,69,2011-9-13,2018-1-8,CDD,95000
3320,25,2011-9-4,2015-11-7,CDD,95000
3321,34,2011-10-4,2020-9-9,CDD,95000
3322,137,2011-2-16,2021-9-9,CDD,95000
3323,78,2011-8-22,2013-4-24,CDD,95000
3324,46,2010-10-22,2015-8-26,CDD,95000
3325,157,2011-9-16,2023-6-19,CDD,95000
3326,43,2011-9-3,2022-2-23,CDD,95000
3327,15,2011-2-21,2012-3-25,CDD,95000
3328,137,2010-6-11,2012-5-8,CDD,95000
