id_demmande,id_agent,role_com,sexe,taille,poids,date_debut,date_fin
1100,146,gentil,F,1.6810281725519451,103.62771874696416,2020-10-26,2021-2-20
1101,10,superhero,M,1.776559476034186,80.15359362381324,2020-7-4,2021-9-5
1102,129,mechant,F,1.9488073262624364,66.32308910356483,2020-6-6,2021-11-25
1103,163,superhero,M,2.196205670544892,76.96647450167069,2020-6-27,2021-3-11
1104,104,superhero,M,1.5354478098996656,72.67827151256009,2020-5-25,2021-9-11
1105,133,superhero,F,1.7358880730340545,81.29004067785155,2020-11-15,2021-10-22
1106,66,mechant,M,1.925741400579379,76.95698344907386,2020-2-3,2021-7-26
1107,185,mechant,M,1.5349397257932789,59.87323727529796,2020-6-23,2021-3-2
1108,111,gentil,F,1.6231732501815703,53.59231269853672,2020-2-1,2021-9-23
1109,121,superhero,M,1.9098867298110895,69.58424908234801,2020-3-3,2021-3-22
1110,76,superhero,M,1.7668840876052605,72.35297627587006,2020-12-4,2021-5-24
1111,55,mechant,M,2.1440124207781985,80.92296527486823,2020-11-27,2021-5-10
1112,183,gentil,M,1.5492985719869532,98.258012799998,2020-7-10,2021-7-14
1113,47,mechant,F,1.597850812538478,84.92483647730344,2020-4-15,2021-5-3
1114,60,mechant,M,1.995070325556125,108.76093685716818,2020-12-19,2021-5-20
1115,157,superhero,M,1.504203747355695,61.93375691977499,2020-9-8,2021-6-15
1116,127,superhero,F,1.631954772583059,84.18633663593369,2020-3-27,2021-3-2
1117,20,gentil,M,2.0368650809986306,95.19341727990496,2020-2-12,2021-2-1
1118,30,gentil,M,2.131593948833944,72.04203232515422,2020-7-20,2021-2-10
1119,192,mechant,M,1.5460177541334883,70.31735977149418,2020-9-23,2021-9-27
1120,31,gentil,M,1.5976593631717861,123.22019465496692,2020-3-2,2021-6-8
1121,39,gentil,F,1.758202360740532,81.99416304504217,2020-4-12,2021-5-21
1122,12,mechant,M,2.1674329201091806,70.2030954615022,2020-1-12,2021-6-11
1123,9,gentil,F,1.6766887795137015,102.13316149598813,2020-1-23,2021-9-2
1124,183,gentil,F,1.8009955739580343,60.53397719810569,2020-7-3,2021-9-3
1125,56,mechant,M,1.7755892819421468,60.03807240290193,2020-6-5,2021-10-14
1126,34,superhero,M,2.179448799500598,95.56651854026268,2020-3-5,2021-5-15
1127,103,gentil,M,1.9499337369762997,117.2820012057527,2020-11-13,2021-9-13
1128,119,gentil,F,1.948473042706337,100.32837765754292,2020-3-5,2021-7-12
1129,21,superhero,F,1.9706765766902674,64.57064757723886,2020-4-18,2021-12-17
1130,189,mechant,M,2.0568639461902922,110.35266931456565,2020-1-3,2021-4-16
1131,90,mechant,M,1.7000410013816225,64.63116680207803,2020-11-9,2021-9-3
1132,172,mechant,F,1.6227632814560464,74.14870864607275,2020-5-21,2021-7-3
1133,34,mechant,F,1.782475616734453,97.12887039387141,2020-11-18,2021-9-27
1134,30,superhero,F,1.7895957381290084,73.89186716072047,2020-2-16,2021-1-1
1135,137,gentil,M,2.1345335300978023,63.35938702519448,2020-1-19,2021-1-25
1136,36,superhero,M,1.7393426824335472,58.32884633544496,2020-2-11,2021-11-28
1137,125,superhero,F,1.8049069163116573,59.07353773454645,2020-12-24,2021-12-28
1138,177,mechant,F,1.7931528980991138,95.50305753783027,2020-5-2,2021-5-27
1139,34,mechant,M,2.109631557331534,56.20744636740273,2020-6-18,2021-11-8
1140,70,superhero,M,2.172472390933099,70.96041762802741,2020-10-4,2021-8-23
1141,162,gentil,F,1.8026894514810108,97.10161549680551,2020-8-28,2021-5-20
1142,184,gentil,M,1.9068319692168054,122.17964176813692,2020-2-10,2021-3-27
1143,108,gentil,M,1.6377896681117574,116.93870031186297,2020-12-6,2021-4-3
1144,42,mechant,F,1.86681408765125,64.33771657032507,2020-8-15,2021-3-1
1145,157,gentil,M,2.1090959148282096,55.264780519876886,2020-8-1,2021-1-12
1146,187,gentil,F,1.8465323145307213,46.34949629720429,2020-7-17,2021-3-14
1147,162,mechant,F,1.5019279366574771,106.51583886438263,2020-8-20,2021-10-4
1148,15,superhero,F,1.7809166392347875,95.191174677017,2020-2-21,2021-8-6
1149,169,mechant,M,1.5546357519771736,110.22900896780885,2020-7-24,2021-5-1
1150,192,superhero,F,1.7944771393157728,93.22487055372804,2020-4-9,2021-2-16
1151,54,superhero,F,1.9816605074701497,46.309746044953634,2020-8-2,2021-11-1
1152,36,mechant,F,1.5171092619140647,57.28986231805259,2020-12-21,2021-6-1
1153,122,superhero,M,1.5791331345521824,94.3160831122936,2020-1-6,2021-3-4
1154,162,gentil,F,1.8072241673434517,46.62310079135431,2020-1-15,2021-2-6
1155,51,gentil,M,1.5438069035634145,66.70444702762529,2020-11-19,2021-12-7
1156,118,gentil,M,1.799014926599598,96.13561217771584,2020-8-8,2021-11-24
1157,161,mechant,F,1.8200080280727513,99.3907165732451,2020-2-28,2021-3-13
1158,126,mechant,F,1.9289507551626535,49.162100502983286,2020-11-2,2021-4-13
1159,54,superhero,M,1.5718294022008927,64.06890251986793,2020-12-5,2021-8-23
1160,157,superhero,F,1.582202354151474,88.21521178852673,2020-11-21,2021-2-7
1161,82,mechant,M,1.7246152214304167,121.7592676394373,2020-12-9,2021-8-22
1162,87,mechant,M,1.6405076961840341,67.75507890639823,2020-7-4,2021-5-19
1163,117,mechant,F,1.9977342783916394,87.43251638200766,2020-3-5,2021-9-9
1164,174,superhero,M,1.733347242151135,107.55730980810574,2020-5-11,2021-5-26
1165,7,gentil,F,1.9386430489686513,63.817872487028275,2020-2-20,2021-12-25
1166,111,gentil,F,1.6518540107697137,66.37327792112748,2020-1-21,2021-2-27
1167,96,gentil,F,1.8869913255589563,65.83578079592199,2020-10-3,2021-4-22
1168,195,mechant,F,1.9898625418715308,86.9953755375094,2020-6-14,2021-6-9
1169,45,mechant,F,1.808770409066761,103.08902523340706,2020-1-19,2021-4-9
1170,157,superhero,M,1.7601690703259185,84.39473189326388,2020-10-9,2021-5-25
1171,21,superhero,M,1.5817150309699686,115.65104450940696,2020-3-11,2021-9-25
1172,40,mechant,M,2.1920064454805437,105.16882603671496,2020-2-26,2021-9-1
1173,154,superhero,M,1.8338365990189098,114.32716665783649,2020-8-1,2021-10-7
1174,123,gentil,F,1.919243920349058,91.44407429464016,2020-7-3,2021-9-7
1175,3,mechant,F,1.5598871296843562,46.152238895088615,2020-11-24,2021-6-2
1176,69,gentil,M,1.893640598053752,68.27197546203982,2020-10-23,2021-2-15
1177,166,superhero,F,1.8496837483929338,108.34438049334466,2020-12-14,2021-5-21
1178,86,superhero,M,1.844272443858489,117.68848412573082,2020-9-21,2021-1-25
1179,87,mechant,M,1.5661937550154295,117.27260382351392,2020-10-3,2021-10-14
1180,74,superhero,M,1.624224470765315,74.01570164169007,2020-9-8,2021-9-8
1181,122,superhero,M,2.0573363883406017,97.22695634614422,2020-4-19,2021-9-10
1182,60,superhero,M,2.021100371359953,112.07242655984138,2020-4-20,2021-4-12
1183,81,mechant,F,1.9773070252733598,74.1160373084442,2020-4-11,2021-9-5
1184,12,mechant,F,1.7254385058771091,88.88675861276006,2020-2-19,2021-5-18
1185,150,superhero,M,1.5301588924344152,62.47430024064403,2020-4-15,2021-7-10
1186,83,mechant,M,1.6832176132101102,122.93420680767866,2020-5-13,2021-11-26
1187,82,gentil,M,2.0001386655368436,71.32719280878658,2020-1-15,2021-8-4
1188,123,superhero,M,1.7441134272796772,70.98252727446655,2020-10-9,2021-11-20
1189,88,mechant,F,1.9788097424003308,71.2939123861234,2020-7-19,2021-10-12
1190,154,gentil,M,1.909150989753185,118.0532341008912,2020-11-25,2021-10-18
1191,64,superhero,M,1.7326496008858814,94.13392730268696,2020-2-20,2021-8-10
1192,56,superhero,F,1.7438646572269847,47.24839568689329,2020-7-8,2021-4-4
1193,28,superhero,F,1.570745933204568,86.70673712655703,2020-12-27,2021-9-21
1194,121,mechant,F,1.8278641489764142,76.3728849072098,2020-5-25,2021-1-22
1195,19,superhero,M,2.099659062971913,79.5030742490616,2020-4-26,2021-3-2
1196,6,gentil,F,1.9087295043859993,75.04916157990019,2020-12-15,2021-10-17
1197,10,superhero,M,1.856364839484331,59.99409056272067,2020-12-10,2021-1-23
1198,117,mechant,M,2.054783974736426,100.08440536271323,2020-10-12,2021-7-25
1199,75,mechant,F,1.527126278243773,90.9251085377706,2020-3-23,2021-7-19
1200,131,mechant,M,2.0775574062890896,113.65062997013025,2020-2-8,2021-8-10
1201,139,superhero,M,1.52835617235735,56.78441127687741,2020-4-2,2021-10-24
1202,175,gentil,F,1.6162458646819284,102.6675443039199,2020-7-5,2021-4-12
1203,123,mechant,F,1.6716531959865606,49.61207812139682,2020-5-13,2021-9-21
1204,63,gentil,F,1.8680350253625573,99.23736030767762,2020-3-28,2021-1-22
1205,9,superhero,F,1.5086979252753931,93.85261321178851,2020-1-6,2021-5-7
1206,72,gentil,F,1.585113084093734,49.24456574693044,2020-3-6,2021-6-21
1207,67,mechant,M,1.7964615190062407,119.81453205451581,2020-3-16,2021-11-14
1208,67,superhero,F,1.6163019654140671,73.3280623835095,2020-2-19,2021-6-18
1209,1,superhero,F,1.9527368979542064,63.27753503395586,2020-9-25,2021-10-16
1210,29,gentil,F,1.7022916925073455,70.43812834721874,2020-1-16,2021-1-24
1211,149,gentil,M,1.8220471372976053,70.26826190677899,2020-1-28,2021-5-9
1212,159,gentil,F,1.81915153056923,109.06771963580992,2020-8-2,2021-6-1
1213,140,gentil,M,1.6142043182591432,81.05305463369727,2020-1-23,2021-10-20
1214,149,gentil,F,1.579072778930851,63.33210195853755,2020-11-13,2021-9-15
1215,20,gentil,F,1.6985259853591277,78.68106006919342,2020-10-11,2021-3-8
1216,65,superhero,M,1.7418416320445416,83.26782269573611,2020-2-4,2021-6-8
1217,68,superhero,M,1.8578897582094,107.72963639316689,2020-4-12,2021-6-24
1218,26,superhero,F,1.538322740365422,90.08550205575602,2020-10-6,2021-10-14
1219,88,superhero,F,1.5583176772673002,101.62800328402682,2020-2-9,2021-1-14
1220,50,gentil,M,1.759979837840402,104.32144170085358,2020-12-21,2021-2-8
1221,63,gentil,M,2.042625006151326,99.98301077529447,2020-12-8,2021-11-2
1222,29,superhero,M,2.0983170758320293,88.03050497873842,2020-1-21,2021-2-1
1223,114,gentil,F,1.503791270699586,103.13131273057985,2020-2-22,2021-4-17
1224,11,mechant,F,1.5799354582033884,97.76045872688712,2020-5-7,2021-11-5
1225,50,gentil,M,2.109698826572962,88.79180847236275,2020-10-18,2021-7-2
1226,72,superhero,F,1.7063753417480974,100.5010222153003,2020-12-8,2021-9-10
1227,150,superhero,F,1.8734469493647357,90.72145850180088,2020-8-7,2021-7-8
1228,144,mechant,F,1.9290758302811153,57.70440490429793,2020-4-1,2021-3-8
1229,183,mechant,M,1.9971860247277258,76.06774699573701,2020-5-1,2021-9-2
1230,138,gentil,F,1.8591341722519303,102.41880975340356,2020-10-15,2021-4-14
1231,98,superhero,M,2.063275835359773,97.6479383175826,2020-2-14,2021-9-17
1232,72,mechant,F,1.7816451391805852,107.13201123519215,2020-12-16,2021-8-16
1233,8,gentil,M,1.7856531451440154,71.15350713847937,2020-3-17,2021-2-4
1234,21,mechant,M,2.1415951935589956,64.02167896538707,2020-7-18,2021-11-19
1235,104,gentil,F,1.9111221666748697,108.94770585973245,2020-2-22,2021-9-9
1236,103,mechant,M,1.6868808523492405,83.64700321579019,2020-11-20,2021-5-5
1237,195,gentil,F,1.9155740464546103,52.5310506915834,2020-10-14,2021-12-3
1238,90,superhero,M,2.033852184089762,70.13276274383604,2020-12-7,2021-4-25
1239,103,gentil,M,1.759754938512639,67.2067971625545,2020-6-9,2021-6-27
1240,89,superhero,F,1.6615034900964045,80.07919473743306,2020-8-21,2021-7-11
1241,38,mechant,M,1.9056235430412214,96.16402865105373,2020-8-11,2021-8-5
1242,80,mechant,F,1.7488114486866548,96.15734321374765,2020-11-28,2021-4-19
1243,40,superhero,M,2.149725771782366,72.97553669284297,2020-2-18,2021-7-16
1244,100,mechant,M,2.0976320763181873,56.37159666334566,2020-1-21,2021-6-24
1245,100,gentil,M,1.7220098252176517,124.89159331600479,2020-11-19,2021-3-22
1246,193,superhero,F,1.9853632395284333,49.54652382801467,2020-1-27,2021-1-13
1247,194,gentil,M,2.0796393649434832,92.73002241513959,2020-9-7,2021-9-10
1248,131,mechant,M,1.5589656720746974,111.37001903756706,2020-6-19,2021-7-11
1249,26,superhero,M,2.117973661845562,88.14875608494835,2020-6-8,2021-7-20
1250,1,mechant,F,1.9607992132681547,66.49386665416803,2020-1-2,2021-1-14
1251,123,mechant,M,1.8916339184085391,103.63011408588577,2020-11-15,2021-4-20
1252,184,mechant,F,1.8339639189543862,82.93221110730069,2020-1-25,2021-10-27
1253,6,gentil,F,1.8382692765936604,72.89343856428121,2020-5-6,2021-2-8
1254,158,superhero,F,1.885030486880673,103.35796293138402,2020-10-26,2021-4-16
1255,172,gentil,M,1.9937228784026044,68.3791759339653,2020-12-4,2021-5-12
1256,100,mechant,F,1.5514437458554136,69.38778713793427,2020-2-11,2021-5-27
1257,146,superhero,M,2.0388485395722196,106.80374735887403,2020-9-20,2021-1-24
1258,182,gentil,F,1.7288142707938536,65.74976958192465,2020-7-28,2021-3-28
1259,114,mechant,F,1.6518455102494471,77.71968560074447,2020-6-20,2021-2-2
1260,63,superhero,F,1.6749671513240714,92.4207091381992,2020-11-21,2021-8-14
1261,101,mechant,F,1.9784221417354215,46.926163194970556,2020-5-17,2021-8-20
1262,89,mechant,F,1.5269271193195897,54.33093376549531,2020-10-26,2021-4-3
1263,45,superhero,F,1.8369772305689192,47.52613474688304,2020-1-17,2021-10-20
1264,42,superhero,M,1.650107758304491,86.11812247494012,2020-1-12,2021-2-5
1265,152,superhero,M,1.56257121042509,75.40484190909706,2020-12-6,2021-2-23
1266,185,superhero,F,1.8994023487486544,79.02407928996146,2020-10-16,2021-5-16
1267,102,gentil,M,1.6833290428966807,109.47717135317484,2020-7-19,2021-11-4
1268,78,mechant,M,1.8691640259853808,60.80959190395385,2020-2-6,2021-2-3
1269,4,mechant,M,1.6541793797080753,107.22202752829688,2020-9-6,2021-4-21
1270,99,mechant,F,1.9807872161732347,93.71239028413106,2020-12-11,2021-1-5
1271,186,mechant,F,1.8656459042225435,74.82090771821586,2020-9-26,2021-3-2
1272,138,superhero,M,1.692185188696528,72.0601722690479,2020-8-21,2021-2-14
1273,165,superhero,M,2.0106963200314776,107.51223710540168,2020-3-24,2021-10-9
1274,115,gentil,F,1.95296026589202,52.716633382447306,2020-1-5,2021-7-25
1275,71,gentil,F,1.8851537871547173,62.66749520031494,2020-12-16,2021-6-15
1276,108,gentil,M,1.9452336463862898,64.85740961307872,2020-8-11,2021-10-5
1277,40,gentil,M,1.6382597253198699,91.40935702078593,2020-1-19,2021-12-2
1278,149,superhero,M,1.899748432354293,120.62904159977685,2020-12-23,2021-3-16
1279,104,superhero,F,1.667184849385017,102.94037235596349,2020-2-23,2021-7-25
1280,191,mechant,M,2.083023994859009,57.72834477003818,2020-1-14,2021-9-27
1281,87,mechant,F,1.5535873047046618,91.88301497393343,2020-5-21,2021-5-9
1282,86,mechant,M,1.880248625971193,72.31279670966285,2020-1-7,2021-11-11
1283,142,mechant,F,1.6176769409752807,102.38063290257774,2020-11-1,2021-2-22
1284,11,mechant,F,1.8676284654521331,67.61700654803444,2020-12-18,2021-12-22
1285,120,gentil,M,2.0409166137037276,77.71523354091818,2020-6-15,2021-12-25
1286,2,gentil,F,1.6602822857458581,69.92475551598915,2020-11-5,2021-9-17
1287,46,superhero,F,1.6780073223447949,80.27748543050524,2020-5-9,2021-1-11
1288,91,mechant,M,1.721103358653963,100.76181902465264,2020-6-7,2021-10-12
1289,163,mechant,M,1.8347427369290603,58.993425695693276,2020-5-28,2021-2-6
1290,26,superhero,F,1.6294807051045435,105.28705157440764,2020-10-6,2021-8-19
1291,99,superhero,F,1.6040967802808148,89.72739305840868,2020-10-18,2021-11-16
1292,115,superhero,F,1.8851745325455354,85.51220930151035,2020-12-18,2021-10-25
1293,109,mechant,F,1.50222749602399,103.28936666172743,2020-5-25,2021-10-2
1294,27,mechant,M,1.5041977774930206,109.92751678008065,2020-5-21,2021-4-10
1295,22,mechant,F,1.6250444120257805,92.57122140850348,2020-9-2,2021-7-2
1296,176,gentil,M,1.6334809970493807,111.73424477361316,2020-8-20,2021-2-9
1297,174,mechant,F,1.5815875014745073,79.79935441353192,2020-11-1,2021-1-8
1298,84,mechant,F,1.8948641239821669,82.8445105900629,2020-6-2,2021-8-1
1299,55,superhero,M,1.7309220598012376,110.52142495630251,2020-5-15,2021-7-23
1300,30,mechant,M,2.0300635062923824,82.07643166039503,2020-4-16,2021-2-27
1301,45,superhero,F,1.8455517051584054,51.98163944479507,2020-2-19,2021-5-20
1302,194,mechant,M,2.126596274448545,95.51307900371376,2020-8-2,2021-6-17
1303,122,gentil,M,1.5746246078269754,123.84496502087191,2020-8-26,2021-3-28
1304,151,superhero,M,1.5250374824484922,70.19860145907629,2020-3-20,2021-7-3
1305,26,mechant,M,1.7764008648178296,97.6154046359996,2020-12-16,2021-11-20
1306,154,mechant,M,2.0526269248092417,104.07742843899976,2020-6-27,2021-1-3
1307,88,mechant,F,1.9662569421789224,87.00061613236315,2020-8-22,2021-9-9
1308,195,gentil,F,1.8784830483796973,106.38664942808872,2020-8-6,2021-12-13
1309,92,mechant,F,1.553867773369424,49.59449543370729,2020-3-14,2021-1-26
1310,161,superhero,F,1.6806088776188963,64.1752471286336,2020-7-15,2021-11-9
1311,95,superhero,M,1.9504252968758966,123.47464453125458,2020-10-24,2021-2-23
1312,115,gentil,F,1.9634720560532044,82.7899590023071,2020-6-8,2021-4-11
1313,197,gentil,F,1.8700589724704133,74.27948628471962,2020-6-11,2021-9-21
1314,131,gentil,M,1.6161764280627393,124.28383286527668,2020-6-5,2021-10-15
1315,176,gentil,M,1.701981980884756,82.2745593653323,2020-7-23,2021-2-10
1316,52,gentil,M,1.938072763249273,104.57747761353464,2020-5-14,2021-4-21
1317,171,mechant,M,2.012896363529464,65.37949293826414,2020-4-24,2021-6-9
1318,61,superhero,M,1.7678022662563633,81.32613180063824,2020-8-1,2021-9-27
1319,81,mechant,F,1.9214429644343105,48.63375630465487,2020-2-8,2021-7-14
1320,118,gentil,F,1.983087627282985,70.21795616851624,2020-11-17,2021-5-13
1321,66,superhero,M,1.7936070184060693,74.77775326086288,2020-6-7,2021-4-10
1322,82,gentil,F,1.9317998585088376,53.6254965214633,2020-11-19,2021-6-10
1323,111,superhero,F,1.7741710653234153,45.0156927589625,2020-10-12,2021-3-24
1324,133,superhero,F,1.9366640776112363,73.03121186224212,2020-9-13,2021-12-25
1325,143,gentil,M,1.9372850955278982,87.44765128522715,2020-5-24,2021-7-24
1326,89,superhero,M,2.1603753223903177,59.9678579498659,2020-7-16,2021-8-13
1327,44,superhero,F,1.8094754887824271,52.748829595431,2020-7-1,2021-2-8
1328,106,superhero,M,1.6035407043150454,115.65868278761411,2020-3-1,2021-4-21
1329,55,gentil,M,1.5904616943747198,107.17656924804268,2020-10-28,2021-3-16
1330,113,gentil,M,1.9905143821734854,67.89080597743009,2020-10-18,2021-8-2
1331,41,gentil,M,1.8137304525688132,71.74302625625889,2020-11-23,2021-12-3
1332,120,mechant,M,2.1154176798969706,66.26050986304601,2020-12-18,2021-6-2
1333,112,superhero,M,1.7317252420653353,117.76595243711017,2020-2-23,2021-10-24
1334,122,gentil,F,1.6237145666451982,45.963861150143074,2020-12-1,2021-1-1
1335,52,gentil,M,2.170913612878492,69.42812471213031,2020-6-26,2021-3-28
1336,121,mechant,M,2.1731187394877733,105.74078802395256,2020-2-24,2021-10-2
1337,122,superhero,M,1.6750500533939199,55.5335815443863,2020-8-22,2021-6-16
1338,184,superhero,F,1.930419123240815,89.78870142475546,2020-4-6,2021-8-3
1339,111,superhero,F,1.9076727207208055,49.13665168120386,2020-8-27,2021-2-15
1340,39,gentil,F,1.9105426902982332,91.57617689154651,2020-12-14,2021-3-27
1341,53,gentil,M,2.1331415409224705,93.57311477829734,2020-12-9,2021-8-6
1342,169,gentil,M,1.793436239131077,66.94914704488208,2020-8-21,2021-4-12
1343,2,gentil,F,1.6855947940442837,63.151186460082656,2020-10-17,2021-10-17
1344,156,mechant,M,1.894173566920304,56.35191685463619,2020-2-18,2021-6-6
1345,151,gentil,M,2.028942195649379,57.479638157541935,2020-11-22,2021-9-8
1346,195,superhero,M,2.06233996281844,104.30043879587973,2020-1-12,2021-8-20
1347,177,mechant,F,1.5601433842240415,49.69108788905847,2020-6-18,2021-7-9
1348,62,superhero,M,2.06269863069548,70.87762725465753,2020-5-7,2021-7-21
1349,199,mechant,M,1.5646344377771335,58.39490918155485,2020-3-23,2021-10-6
1350,34,superhero,F,1.527904306615282,70.372779079818,2020-10-10,2021-12-7
1351,128,superhero,M,1.757003167918393,71.20433790637024,2020-5-22,2021-7-7
1352,118,gentil,F,1.9649123646590323,85.53198303253305,2020-10-8,2021-7-13
1353,139,mechant,F,1.6163609865433948,97.81834867851174,2020-5-17,2021-9-9
1354,10,mechant,M,1.571207819218072,118.87951432537228,2020-9-24,2021-11-2
1355,43,mechant,M,2.15953903332837,60.08687345822191,2020-7-13,2021-7-17
1356,61,gentil,F,1.633680443483506,58.03116869999243,2020-8-22,2021-7-5
1357,40,gentil,M,2.16990075371006,64.14810151178469,2020-1-12,2021-1-14
1358,48,superhero,F,1.9725492543768357,82.49816075005816,2020-12-27,2021-5-3
1359,86,superhero,F,1.7323161602516737,74.55315199056335,2020-8-10,2021-8-5
